date,hour,day_of_week,hrv_ms,sleep_hours,sleep_score,resting_hr,steps,active_energy,cct_kelvin,brightness_percent
2025-02-08,13,5,70.0,7.0,68.0,50.0,8511,258.52,3500,59
2025-02-08,14,5,70.0,7.0,68.0,50.0,8511,258.52,3500,59
2025-02-08,15,5,70.0,7.0,68.0,50.0,8511,258.52,3500,59
2025-02-08,16,5,70.0,7.0,68.0,50.0,8511,258.52,3500,59
2025-02-08,17,5,70.0,7.0,68.0,50.0,8511,258.52,3500,49
2025-02-08,18,5,70.0,7.0,68.0,50.0,8511,258.52,3500,45
2025-02-08,19,5,70.0,7.0,68.0,50.0,8511,258.52,3500,42
2025-02-08,20,5,70.0,7.0,68.0,50.0,8511,258.52,3375,38
2025-02-08,21,5,70.0,7.0,68.0,50.0,8511,258.52,2700,28
2025-02-08,22,5,70.0,7.0,68.0,50.0,8511,258.52,2533,24
2025-02-08,23,5,70.0,7.0,68.0,50.0,8511,258.52,2366,21
2025-02-09,0,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,1,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,2,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,3,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,4,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,5,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,6,6,70.0,7.0,68.0,50.0,10941,307.39,2100,10
2025-02-09,7,6,70.0,7.0,68.0,50.0,10941,307.39,3000,35
2025-02-09,8,6,70.0,7.0,68.0,50.0,10941,307.39,3500,45
2025-02-09,9,6,70.0,7.0,68.0,50.0,10941,307.39,3500,62
2025-02-09,10,6,70.0,7.0,68.0,50.0,10941,307.39,3500,62
2025-02-09,11,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,12,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,13,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,14,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,15,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,16,6,70.0,7.0,68.0,50.0,10941,307.39,3500,59
2025-02-09,17,6,70.0,7.0,68.0,50.0,10941,307.39,3500,49
2025-02-09,18,6,70.0,7.0,68.0,50.0,10941,307.39,3500,45
2025-02-09,19,6,70.0,7.0,68.0,50.0,10941,307.39,3500,42
2025-02-09,20,6,70.0,7.0,68.0,50.0,10941,307.39,3375,38
2025-02-09,21,6,70.0,7.0,68.0,50.0,10941,307.39,2700,28
2025-02-09,22,6,70.0,7.0,68.0,50.0,10941,307.39,2533,24
2025-02-09,23,6,70.0,7.0,68.0,50.0,10941,307.39,2366,21
2025-02-10,0,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,1,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,2,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,3,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,4,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,5,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,6,0,70.0,7.0,68.0,50.0,1999,50.22,2100,10
2025-02-10,7,0,70.0,7.0,68.0,50.0,1999,50.22,3000,35
2025-02-10,8,0,70.0,7.0,68.0,50.0,1999,50.22,3500,45
2025-02-10,9,0,70.0,7.0,68.0,50.0,1999,50.22,3500,62
2025-02-10,10,0,70.0,7.0,68.0,50.0,1999,50.22,3500,62
2025-02-10,11,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,12,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,13,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,14,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,15,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,16,0,70.0,7.0,68.0,50.0,1999,50.22,3500,59
2025-02-10,17,0,70.0,7.0,68.0,50.0,1999,50.22,3500,49
2025-02-10,18,0,70.0,7.0,68.0,50.0,1999,50.22,3500,45
2025-02-10,19,0,70.0,7.0,68.0,50.0,1999,50.22,3500,42
2025-02-10,20,0,70.0,7.0,68.0,50.0,1999,50.22,3375,38
2025-02-10,21,0,70.0,7.0,68.0,50.0,1999,50.22,2700,28
2025-02-10,22,0,70.0,7.0,68.0,50.0,1999,50.22,2533,24
2025-02-10,23,0,70.0,7.0,68.0,50.0,1999,50.22,2366,21
2025-02-11,0,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,1,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,2,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,3,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,4,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,5,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,6,1,70.0,7.0,68.0,50.0,2637,67.46,2100,10
2025-02-11,7,1,70.0,7.0,68.0,50.0,2637,67.46,3000,35
2025-02-11,8,1,70.0,7.0,68.0,50.0,2637,67.46,3500,45
2025-02-11,9,1,70.0,7.0,68.0,50.0,2637,67.46,3500,62
2025-02-11,10,1,70.0,7.0,68.0,50.0,2637,67.46,3500,62
2025-02-11,11,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,12,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,13,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,14,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,15,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,16,1,70.0,7.0,68.0,50.0,2637,67.46,3500,59
2025-02-11,17,1,70.0,7.0,68.0,50.0,2637,67.46,3500,49
2025-02-11,18,1,70.0,7.0,68.0,50.0,2637,67.46,3500,45
2025-02-11,19,1,70.0,7.0,68.0,50.0,2637,67.46,3500,42
2025-02-11,20,1,70.0,7.0,68.0,50.0,2637,67.46,3375,38
2025-02-11,21,1,70.0,7.0,68.0,50.0,2637,67.46,2700,28
2025-02-11,22,1,70.0,7.0,68.0,50.0,2637,67.46,2533,24
2025-02-11,23,1,70.0,7.0,68.0,50.0,2637,67.46,2366,21
2025-02-12,0,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,1,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,2,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,3,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,4,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,5,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,6,2,70.0,7.0,68.0,50.0,3842,103.23,2100,10
2025-02-12,7,2,70.0,7.0,68.0,50.0,3842,103.23,3000,35
2025-02-12,8,2,70.0,7.0,68.0,50.0,3842,103.23,3500,45
2025-02-12,9,2,70.0,7.0,68.0,50.0,3842,103.23,3500,62
2025-02-12,10,2,70.0,7.0,68.0,50.0,3842,103.23,3500,62
2025-02-12,11,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,12,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,13,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,14,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,15,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,16,2,70.0,7.0,68.0,50.0,3842,103.23,3500,59
2025-02-12,17,2,70.0,7.0,68.0,50.0,3842,103.23,3500,49
2025-02-12,18,2,70.0,7.0,68.0,50.0,3842,103.23,3500,45
2025-02-12,19,2,70.0,7.0,68.0,50.0,3842,103.23,3500,42
2025-02-12,20,2,70.0,7.0,68.0,50.0,3842,103.23,3375,38
2025-02-12,21,2,70.0,7.0,68.0,50.0,3842,103.23,2700,28
2025-02-12,22,2,70.0,7.0,68.0,50.0,3842,103.23,2533,24
2025-02-12,23,2,70.0,7.0,68.0,50.0,3842,103.23,2366,21
2025-02-13,0,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,1,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,2,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,3,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,4,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,5,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,6,3,70.0,7.0,68.0,50.0,4505,158.93,2100,10
2025-02-13,7,3,70.0,7.0,68.0,50.0,4505,158.93,3000,35
2025-02-13,8,3,70.0,7.0,68.0,50.0,4505,158.93,3500,45
2025-02-13,9,3,70.0,7.0,68.0,50.0,4505,158.93,3500,62
2025-02-13,10,3,70.0,7.0,68.0,50.0,4505,158.93,3500,62
2025-02-13,11,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,12,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,13,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,14,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,15,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,16,3,70.0,7.0,68.0,50.0,4505,158.93,3500,59
2025-02-13,17,3,70.0,7.0,68.0,50.0,4505,158.93,3500,49
2025-02-13,18,3,70.0,7.0,68.0,50.0,4505,158.93,3500,45
2025-02-13,19,3,70.0,7.0,68.0,50.0,4505,158.93,3500,42
2025-02-13,20,3,70.0,7.0,68.0,50.0,4505,158.93,3375,38
2025-02-13,21,3,70.0,7.0,68.0,50.0,4505,158.93,2700,28
2025-02-13,22,3,70.0,7.0,68.0,50.0,4505,158.93,2533,24
2025-02-13,23,3,70.0,7.0,68.0,50.0,4505,158.93,2366,21
2025-02-14,0,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,1,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,2,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,3,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,4,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,5,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,6,4,70.0,7.0,68.0,50.0,1832,64.11,2100,10
2025-02-14,7,4,70.0,7.0,68.0,50.0,1832,64.11,3000,35
2025-02-14,8,4,70.0,7.0,68.0,50.0,1832,64.11,3500,45
2025-02-14,9,4,70.0,7.0,68.0,50.0,1832,64.11,3500,62
2025-02-14,10,4,70.0,7.0,68.0,50.0,1832,64.11,3500,62
2025-02-14,11,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,12,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,13,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,14,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,15,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,16,4,70.0,7.0,68.0,50.0,1832,64.11,3500,59
2025-02-14,17,4,70.0,7.0,68.0,50.0,1832,64.11,3500,49
2025-02-14,18,4,70.0,7.0,68.0,50.0,1832,64.11,3500,45
2025-02-14,19,4,70.0,7.0,68.0,50.0,1832,64.11,3500,42
2025-02-14,20,4,70.0,7.0,68.0,50.0,1832,64.11,3375,38
2025-02-14,21,4,70.0,7.0,68.0,50.0,1832,64.11,2700,28
2025-02-14,22,4,70.0,7.0,68.0,50.0,1832,64.11,2533,24
2025-02-14,23,4,70.0,7.0,68.0,50.0,1832,64.11,2366,21
2025-02-15,0,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,1,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,2,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,3,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,4,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,5,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,6,5,70.0,7.0,68.0,50.0,4416,136.1,2100,10
2025-02-15,7,5,70.0,7.0,68.0,50.0,4416,136.1,3000,35
2025-02-15,8,5,70.0,7.0,68.0,50.0,4416,136.1,3500,45
2025-02-15,9,5,70.0,7.0,68.0,50.0,4416,136.1,3500,62
2025-02-15,10,5,70.0,7.0,68.0,50.0,4416,136.1,3500,62
2025-02-15,11,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,12,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,13,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,14,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,15,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,16,5,70.0,7.0,68.0,50.0,4416,136.1,3500,59
2025-02-15,17,5,70.0,7.0,68.0,50.0,4416,136.1,3500,49
2025-02-15,18,5,70.0,7.0,68.0,50.0,4416,136.1,3500,45
2025-02-15,19,5,70.0,7.0,68.0,50.0,4416,136.1,3500,42
2025-02-15,20,5,70.0,7.0,68.0,50.0,4416,136.1,3375,38
2025-02-15,21,5,70.0,7.0,68.0,50.0,4416,136.1,2700,28
2025-02-15,22,5,70.0,7.0,68.0,50.0,4416,136.1,2533,24
2025-02-15,23,5,70.0,7.0,68.0,50.0,4416,136.1,2366,21
2025-02-16,0,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,1,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,2,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,3,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,4,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,5,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,6,6,70.0,7.0,68.0,50.0,5855,165.76,2100,10
2025-02-16,7,6,70.0,7.0,68.0,50.0,5855,165.76,3000,35
2025-02-16,8,6,70.0,7.0,68.0,50.0,5855,165.76,3500,45
2025-02-16,9,6,70.0,7.0,68.0,50.0,5855,165.76,3500,62
2025-02-16,10,6,70.0,7.0,68.0,50.0,5855,165.76,3500,62
2025-02-16,11,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,12,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,13,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,14,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,15,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,16,6,70.0,7.0,68.0,50.0,5855,165.76,3500,59
2025-02-16,17,6,70.0,7.0,68.0,50.0,5855,165.76,3500,49
2025-02-16,18,6,70.0,7.0,68.0,50.0,5855,165.76,3500,45
2025-02-16,19,6,70.0,7.0,68.0,50.0,5855,165.76,3500,42
2025-02-16,20,6,70.0,7.0,68.0,50.0,5855,165.76,3375,38
2025-02-16,21,6,70.0,7.0,68.0,50.0,5855,165.76,2700,28
2025-02-16,22,6,70.0,7.0,68.0,50.0,5855,165.76,2533,24
2025-02-16,23,6,70.0,7.0,68.0,50.0,5855,165.76,2366,21
2025-02-17,0,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,1,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,2,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,3,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,4,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,5,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,6,0,70.0,7.0,68.0,50.0,7877,236.95,2100,10
2025-02-17,7,0,70.0,7.0,68.0,50.0,7877,236.95,3000,35
2025-02-17,8,0,70.0,7.0,68.0,50.0,7877,236.95,3500,45
2025-02-17,9,0,70.0,7.0,68.0,50.0,7877,236.95,3500,62
2025-02-17,10,0,70.0,7.0,68.0,50.0,7877,236.95,3500,62
2025-02-17,11,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,12,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,13,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,14,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,15,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,16,0,70.0,7.0,68.0,50.0,7877,236.95,3500,59
2025-02-17,17,0,70.0,7.0,68.0,50.0,7877,236.95,3500,49
2025-02-17,18,0,70.0,7.0,68.0,50.0,7877,236.95,3500,45
2025-02-17,19,0,70.0,7.0,68.0,50.0,7877,236.95,3500,42
2025-02-17,20,0,70.0,7.0,68.0,50.0,7877,236.95,3375,38
2025-02-17,21,0,70.0,7.0,68.0,50.0,7877,236.95,2700,28
2025-02-17,22,0,70.0,7.0,68.0,50.0,7877,236.95,2533,24
2025-02-17,23,0,70.0,7.0,68.0,50.0,7877,236.95,2366,21
2025-02-18,0,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,1,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,2,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,3,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,4,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,5,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,6,1,70.0,7.0,68.0,50.0,3581,107.42,2100,10
2025-02-18,7,1,70.0,7.0,68.0,50.0,3581,107.42,3000,35
2025-02-18,8,1,70.0,7.0,68.0,50.0,3581,107.42,3500,45
2025-02-18,9,1,70.0,7.0,68.0,50.0,3581,107.42,3500,62
2025-02-18,10,1,70.0,7.0,68.0,50.0,3581,107.42,3500,62
2025-02-18,11,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,12,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,13,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,14,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,15,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,16,1,70.0,7.0,68.0,50.0,3581,107.42,3500,59
2025-02-18,17,1,70.0,7.0,68.0,50.0,3581,107.42,3500,49
2025-02-18,18,1,70.0,7.0,68.0,50.0,3581,107.42,3500,45
2025-02-18,19,1,70.0,7.0,68.0,50.0,3581,107.42,3500,42
2025-02-18,20,1,70.0,7.0,68.0,50.0,3581,107.42,3375,38
2025-02-18,21,1,70.0,7.0,68.0,50.0,3581,107.42,2700,28
2025-02-18,22,1,70.0,7.0,68.0,50.0,3581,107.42,2533,24
2025-02-18,23,1,70.0,7.0,68.0,50.0,3581,107.42,2366,21
2025-02-19,0,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,1,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,2,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,3,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,4,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,5,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,6,2,70.0,7.0,68.0,50.0,5372,121.43,2100,10
2025-02-19,7,2,70.0,7.0,68.0,50.0,5372,121.43,3000,35
2025-02-19,8,2,70.0,7.0,68.0,50.0,5372,121.43,3500,45
2025-02-19,9,2,70.0,7.0,68.0,50.0,5372,121.43,3500,62
2025-02-19,10,2,70.0,7.0,68.0,50.0,5372,121.43,3500,62
2025-02-19,11,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,12,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,13,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,14,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,15,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,16,2,70.0,7.0,68.0,50.0,5372,121.43,3500,59
2025-02-19,17,2,70.0,7.0,68.0,50.0,5372,121.43,3500,49
2025-02-19,18,2,70.0,7.0,68.0,50.0,5372,121.43,3500,45
2025-02-19,19,2,70.0,7.0,68.0,50.0,5372,121.43,3500,42
2025-02-19,20,2,70.0,7.0,68.0,50.0,5372,121.43,3375,38
2025-02-19,21,2,70.0,7.0,68.0,50.0,5372,121.43,2700,28
2025-02-19,22,2,70.0,7.0,68.0,50.0,5372,121.43,2533,24
2025-02-19,23,2,70.0,7.0,68.0,50.0,5372,121.43,2366,21
2025-02-20,0,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,1,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,2,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,3,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,4,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,5,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,6,3,70.0,7.0,68.0,50.0,4783,150.97,2100,10
2025-02-20,7,3,70.0,7.0,68.0,50.0,4783,150.97,3000,35
2025-02-20,8,3,70.0,7.0,68.0,50.0,4783,150.97,3500,45
2025-02-20,9,3,70.0,7.0,68.0,50.0,4783,150.97,3500,62
2025-02-20,10,3,70.0,7.0,68.0,50.0,4783,150.97,3500,62
2025-02-20,11,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,12,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,13,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,14,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,15,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,16,3,70.0,7.0,68.0,50.0,4783,150.97,3500,59
2025-02-20,17,3,70.0,7.0,68.0,50.0,4783,150.97,3500,49
2025-02-20,18,3,70.0,7.0,68.0,50.0,4783,150.97,3500,45
2025-02-20,19,3,70.0,7.0,68.0,50.0,4783,150.97,3500,42
2025-02-20,20,3,70.0,7.0,68.0,50.0,4783,150.97,3375,38
2025-02-20,21,3,70.0,7.0,68.0,50.0,4783,150.97,2700,28
2025-02-20,22,3,70.0,7.0,68.0,50.0,4783,150.97,2533,24
2025-02-20,23,3,70.0,7.0,68.0,50.0,4783,150.97,2366,21
2025-02-21,0,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,1,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,2,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,3,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,4,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,5,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,6,4,70.0,7.0,68.0,50.0,2135,67.18,2100,10
2025-02-21,7,4,70.0,7.0,68.0,50.0,2135,67.18,3000,35
2025-02-21,8,4,70.0,7.0,68.0,50.0,2135,67.18,3500,45
2025-02-21,9,4,70.0,7.0,68.0,50.0,2135,67.18,3500,62
2025-02-21,10,4,70.0,7.0,68.0,50.0,2135,67.18,3500,62
2025-02-21,11,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,12,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,13,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,14,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,15,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,16,4,70.0,7.0,68.0,50.0,2135,67.18,3500,59
2025-02-21,17,4,70.0,7.0,68.0,50.0,2135,67.18,3500,49
2025-02-21,18,4,70.0,7.0,68.0,50.0,2135,67.18,3500,45
2025-02-21,19,4,70.0,7.0,68.0,50.0,2135,67.18,3500,42
2025-02-21,20,4,70.0,7.0,68.0,50.0,2135,67.18,3375,38
2025-02-21,21,4,70.0,7.0,68.0,50.0,2135,67.18,2700,28
2025-02-21,22,4,70.0,7.0,68.0,50.0,2135,67.18,2533,24
2025-02-21,23,4,70.0,7.0,68.0,50.0,2135,67.18,2366,21
2025-02-22,0,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,1,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,2,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,3,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,4,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,5,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,6,5,70.0,7.0,68.0,50.0,3838,103.56,2100,10
2025-02-22,7,5,70.0,7.0,68.0,50.0,3838,103.56,3000,35
2025-02-22,8,5,70.0,7.0,68.0,50.0,3838,103.56,3500,45
2025-02-22,9,5,70.0,7.0,68.0,50.0,3838,103.56,3500,62
2025-02-22,10,5,70.0,7.0,68.0,50.0,3838,103.56,3500,62
2025-02-22,11,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,12,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,13,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,14,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,15,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,16,5,70.0,7.0,68.0,50.0,3838,103.56,3500,59
2025-02-22,17,5,70.0,7.0,68.0,50.0,3838,103.56,3500,49
2025-02-22,18,5,70.0,7.0,68.0,50.0,3838,103.56,3500,45
2025-02-22,19,5,70.0,7.0,68.0,50.0,3838,103.56,3500,42
2025-02-22,20,5,70.0,7.0,68.0,50.0,3838,103.56,3375,38
2025-02-22,21,5,70.0,7.0,68.0,50.0,3838,103.56,2700,28
2025-02-22,22,5,70.0,7.0,68.0,50.0,3838,103.56,2533,24
2025-02-22,23,5,70.0,7.0,68.0,50.0,3838,103.56,2366,21
2025-02-23,0,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,1,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,2,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,3,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,4,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,5,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,6,6,70.0,7.0,68.0,50.0,1907,70.44,2100,10
2025-02-23,7,6,70.0,7.0,68.0,50.0,1907,70.44,3000,35
2025-02-23,8,6,70.0,7.0,68.0,50.0,1907,70.44,3500,45
2025-02-23,9,6,70.0,7.0,68.0,50.0,1907,70.44,3500,62
